	TE.fixed	lower.fixed	upper.fixed	pval.fixed	TE.random	lower.random	upper.random	pval.random	symbol
ENSG00000145241.9	0.777871732442552	0.718437921614394	0.842222290790969	5.85772747935374e-10	0.777871732442552	0.718437921614394	0.842222290790969	5.85772747935374e-10	CENPC
ENSG00000067225.16	1.17106669042433	1.10719949650922	1.23861797060523	3.41081974613683e-08	1.1674370388934	1.09040079692727	1.24991585077785	8.79899223531545e-06	PKM
ENSG00000087586.16	1.20435004303966	1.15238823665492	1.25865483526621	1.4183023059481e-16	1.25609458021271	1.13181675058685	1.39401859322338	1.79137426910491e-05	AURKA
ENSG00000185811.15	0.923808203220332	0.896788532519702	0.951641959492193	1.67076373524223e-07	0.921252769991976	0.886619567162712	0.957238817697032	2.72496785171973e-05	IKZF1
ENSG00000164924.16	1.28488124576034	1.1948392085814	1.38170877206712	1.36022112164633e-11	1.33816451505573	1.16543670512534	1.53649208187737	3.60976951108365e-05	YWHAZ
ENSG00000170364.11	0.874089997609676	0.819670342394656	0.93212268933529	4.07531703943731e-05	0.874089997609676	0.819670342394656	0.93212268933529	4.07531703943731e-05	SETMAR
ENSG00000100307.11	0.832903545368563	0.794864992181485	0.872762447347949	1.77345875536137e-14	0.802589066535711	0.722300912125414	0.891801739287877	4.32603867915631e-05	CBX7
ENSG00000101189.6	1.23821681389891	1.15323868297035	1.32945668651439	3.85459515629333e-09	1.24770804998968	1.1163541658849	1.3945174619159	9.64796772029961e-05	MRGBP
ENSG00000173011.11	0.741487702591131	0.672208285962049	0.817907223959619	2.28241147141956e-09	0.68942854897872	0.567380380218165	0.83773027887242	0.00018319730141314	TADA2B
ENSG00000065717.13	0.922040092474984	0.894817426601449	0.950090942417393	1.10670544963753e-07	0.904553432728637	0.856885229735756	0.954873399922509	0.000281542596538639	TLE2
ENSG00000158806.12	0.957462842786897	0.935917397939123	0.979504278194	0.000181616700788456	0.957403021521791	0.935168828589076	0.980165845563943	0.000282325372366241	NPM2
ENSG00000112742.8	1.18060645022082	1.13571425580297	1.22727313070271	4.69522055832552e-17	1.22170522720625	1.09572563509615	1.36216915473744	0.000310576003233922	TTK
ENSG00000134014.15	0.852868050998433	0.789791212720092	0.920982533989849	4.91437663259091e-05	0.851715543414455	0.780290163642771	0.929678984426989	0.000328612156002619	ELP3
ENSG00000108799.11	0.824891483678464	0.763302082102901	0.891450417599577	1.16066150941953e-06	0.790166341475825	0.69454009874781	0.89895867542703	0.000345663097574129	EZH1
ENSG00000163872.14	1.19737092761822	1.1174997678506	1.28295072585375	3.15337706451818e-07	1.30653674058686	1.12842178711111	1.51276612522127	0.000349285421172039	YEATS2
ENSG00000096968.11	0.904774994765196	0.862061873615221	0.94960444975873	4.99797635206888e-05	0.905797302009547	0.857763449222489	0.956521000132939	0.000372311497235003	JAK2
ENSG00000120616.14	0.771023834281249	0.697353041982737	0.85247746441246	3.87664855656699e-07	0.758996094792106	0.651291727208166	0.884511575755886	0.000413006764984022	EPC1
ENSG00000170312.14	1.17851399887152	1.12928634180186	1.22988757954873	4.52357396008949e-14	1.22437270381559	1.09312494904641	1.37137892530623	0.000466885781290066	CDK1
ENSG00000111725.9	0.846874132792371	0.786614196480684	0.911750385387865	1.01882017908088e-05	0.845792979397382	0.768946639381047	0.930319124060058	0.000568639863786411	PRKAB1
ENSG00000169679.13	1.19925809895159	1.15038236385207	1.25021039359911	1.13794295803011e-17	1.2054270053565	1.08284970245175	1.34187991366925	0.000638454748538862	BUB1
ENSG00000123485.10	1.18937829910506	1.14373480811645	1.23684330348544	3.73720613460389e-18	1.20086119525034	1.07913715943716	1.33631540499468	0.000788914936669268	HJURP
ENSG00000019549.7	1.07914173661913	1.04446466187601	1.11497011839698	4.86349227291107e-06	1.08261865754832	1.03260909329705	1.13505019980932	0.00100263800874722	SNAI2
ENSG00000146285.12	0.944657688213359	0.926990960295505	0.962661111189409	3.40772474911926e-09	0.950756714151291	0.922379627484719	0.980006824271207	0.00108972698300508	SCML4
ENSG00000275023.3	0.842612859783508	0.786015982914179	0.903284980084257	1.38449006833712e-06	0.83254308691338	0.745616525544459	0.929603848387251	0.00112444576600676	MLLT6
ENSG00000160949.15	1.14723350261811	1.0932633094637	1.20386799605947	2.3127978852679e-08	1.18672716064638	1.07010145197279	1.31606339868009	0.00117998862054922	TONSL
ENSG00000136169.15	0.81936385698546	0.7639844440536	0.878757591675503	2.40819593204472e-08	0.799033699131562	0.697314455511166	0.915591018229858	0.00124096310089038	SETDB2
ENSG00000123562.15	1.25485587435262	1.15068550855121	1.36845667534294	2.83208341047851e-07	1.30379726047701	1.10977391352483	1.53174198430041	0.00125117518785964	MORF4L2
ENSG00000198919.11	0.888626629890465	0.839140154141674	0.941031463520177	5.3693468498689e-05	0.884924509647424	0.821219482447937	0.953571371006021	0.00134063434141381	DZIP3
ENSG00000116750.12	1.19999158730329	1.10122654629354	1.3076145089721	3.17797362981962e-05	1.27154464274151	1.09782388196457	1.47275515230303	0.0013498449677089	UCHL5
ENSG00000175792.10	1.18667172557186	1.10095668944284	1.27906010997067	7.66568736721609e-06	1.185391837932	1.06689858727426	1.31704533701345	0.00155042759738344	RUVBL1
ENSG00000071243.14	0.849849032694366	0.783859551809233	0.92139386029619	7.97607734137289e-05	0.852234663581374	0.771478809295003	0.941443774033628	0.00164429552275625	ING3
ENSG00000122565.17	1.24254607455864	1.14512627836791	1.34825370491153	1.85790823044798e-07	1.27556123403026	1.09611735272011	1.48438162914136	0.00165307607807786	CBX3
ENSG00000131778.16	1.2170073771962	1.1297378701378	1.31101824175311	2.30234637297129e-07	1.21626277970276	1.07639849103698	1.37430065315789	0.00168296154275841	CHD1L
ENSG00000077152.8	1.15484457140696	1.10374455832515	1.20831035953814	4.52484228394784e-10	1.20412807899455	1.07177474997437	1.35282570396231	0.00176768872027639	UBE2T
ENSG00000142619.4	1.02588724718508	1.01529235791198	1.0365926973994	1.39801191204787e-06	1.02873539017125	1.0106013392334	1.04719483529832	0.00179545397931577	PADI3
ENSG00000134574.10	0.84475695794017	0.794274097816835	0.898448432285268	8.0476529260852e-08	0.842089562763854	0.755894288358865	0.938113758281452	0.00181168832049448	DDB2
ENSG00000100395.13	0.781666901972609	0.703923610485972	0.867996379916329	4.05396892485582e-06	0.74070199205019	0.613080814673576	0.894889267280747	0.00186449576182936	L3MBTL2
ENSG00000074657.12	1.1052322674842	1.04835085592766	1.16519995017065	0.00020603541867448	1.10167725571272	1.03638644175071	1.1710812944489	0.00189283329099299	ZNF532
ENSG00000088305.17	1.0979386458323	1.05619086387681	1.14133658152213	2.3125878524564e-06	1.12084826458676	1.04248726207294	1.20509945582361	0.00203414679987159	DNMT3B
ENSG00000101266.15	1.23204831185554	1.12037601232735	1.35485143027373	1.67244452975355e-05	1.23244530909955	1.07869644453248	1.40810832150263	0.00211040076276706	CSNK2A1
ENSG00000123636.16	0.905927893032502	0.850468375304974	0.965003956884354	0.00217530924588932	0.905927893032502	0.850468375304974	0.965003956884354	0.00217530924588932	BAZ2B
ENSG00000180628.13	0.83620022910672	0.779353674379491	0.897193207839622	6.35618385173869e-07	0.827040782505542	0.731934807068482	0.934504616151397	0.00231324503479176	PCGF5
ENSG00000166501.11	0.934115141147804	0.908493295910204	0.960459588254162	1.56292696780304e-06	0.936327040068992	0.897492273481061	0.976842198946084	0.00233415490245443	PRKCB
ENSG00000085185.14	1.15913628283232	1.0899637259435	1.23269874969029	2.55165621729535e-06	1.15061817875972	1.05058483043935	1.2601763845559	0.0024998509260708	BCORL1
ENSG00000121481.9	1.20878353620392	1.11773373416272	1.30725019093406	2.07844911159569e-06	1.27701196188509	1.08819062952636	1.49859731057176	0.00274240245003894	RNF2
ENSG00000178999.11	1.14889716111418	1.10888923446223	1.19034854500715	1.64774044317716e-14	1.14804203421655	1.04886589014421	1.25659583814559	0.002744949531515	AURKB
ENSG00000196199.12	0.857302685164525	0.783273048693256	0.938329098922094	0.00083345251496106	0.852521241893691	0.767112315210143	0.947439447222096	0.003052433311202	MPHOSPH8
ENSG00000161405.15	0.922167208669628	0.898061245252229	0.946920229818727	2.02728189649814e-09	0.924520547417192	0.877599194854752	0.973950577447885	0.00314503664169631	IKZF3
ENSG00000080503.18	0.880897585367058	0.835782687966732	0.928447749729413	2.27022574340934e-06	0.867394436439609	0.788749647859093	0.953880753428615	0.00335012895842958	SMARCA2
ENSG00000188976.9	1.1432628483745	1.05988171985341	1.2332035886553	0.000529935631610277	1.14957672750368	1.04714358887351	1.26203002764859	0.00341818301581285	NOC2L
ENSG00000156802.11	1.14421867890864	1.0902844741556	1.20082090151509	4.53189336611943e-08	1.1908675305966	1.05904318389213	1.33910070618394	0.00351881744213251	ATAD2
ENSG00000120533.11	1.17358353810946	1.08168824034609	1.27328584110413	0.000119361374420339	1.20111396144228	1.06171916552113	1.3588101215668	0.0035970071093628	ENY2
ENSG00000204388.6	1.07330498651789	1.03028443948825	1.11812189909066	0.000700434560288636	1.08528726491287	1.02705006531985	1.1468267099669	0.00363226520180109	HSPA1B
ENSG00000177602.5	1.13061347705139	1.08593132590455	1.17713413730418	2.41576009030498e-09	1.15151918897212	1.04631688945273	1.26729909068425	0.00389910657417278	GSG2
ENSG00000164169.11	0.827251673094417	0.756611661353101	0.904486892805287	3.12319504964016e-05	0.814775419082496	0.708685728416645	0.936746652178617	0.00400182978834336	PRMT9
ENSG00000135372.7	1.19103545272661	1.08999806705645	1.30143850023745	0.000110957210064351	1.2835344908104	1.08245374571275	1.52196876367694	0.00408719890583587	NAT10
ENSG00000181163.12	1.17738923558632	1.09743316244118	1.26317069641937	5.33565888180604e-06	1.19837127031281	1.05789454315553	1.3575017574318	0.00444568830063917	NPM1
ENSG00000136014.10	0.956290564896529	0.936743487759479	0.976245531951784	2.21993200813204e-05	0.953669410064695	0.922992153841286	0.985366278476008	0.0044599191239718	USP44
ENSG00000118156.11	0.957515573418698	0.940438575405483	0.974902664901885	2.26428450139512e-06	0.959358543398961	0.932034600225889	0.987483527510154	0.00488800697326695	ZNF541
ENSG00000072401.13	1.17556943230848	1.08655555387258	1.27187559370769	5.66659750987981e-05	1.19599726319007	1.05581099667346	1.3547968888986	0.00489654056735496	UBE2D1
ENSG00000104472.8	1.16790963581203	1.07639153251411	1.26720888842065	0.000192936043957714	1.18399201831762	1.05154940779257	1.33311577092949	0.00526363829853165	CHRAC1
ENSG00000131747.13	1.1334235699546	1.0924851952796	1.17589601623833	2.51220603450938e-11	1.14694417514897	1.04087571639882	1.26382133830484	0.00562055424777794	TOP2A
ENSG00000070495.13	1.2106885954303	1.11750185918353	1.31164602820072	2.88869858469521e-06	1.19855690918301	1.05391558030477	1.36304908229453	0.00577560282810295	JMJD6
ENSG00000112319.16	1.03406403933321	1.01907630007756	1.04927220597785	6.90125714093604e-06	1.03358198891082	1.00958685738955	1.05814741939401	0.00584968296626273	EYA4
