	X	idx	beta	pval	cilb	ciub	i2	tau2	symbol.x	TE.fixed	lower.fixed	upper.fixed	pval.fixed	TE.random	lower.random	upper.random	pval.random	symbol.y
18	ENSG00000015171.17	34667	-0.511191051940845	2.01935973039322e-10	-0.668728457165557	-0.353653646716133	97.4593904261569	0.133085953753852	ZMYND11	0.860990219703953	0.795041964225025	0.932408843536271	0.000232097477132469	0.849753905410914	0.756588616766317	0.954391440420159	0.00599892021182748	ZMYND11
24	ENSG00000032219.17	9555	-0.472764300050186	1.81661722664668e-08	-0.637387551147601	-0.308141048952772	96.4484711173006	0.147998843760936	ARID4A	0.868059173915326	0.807287896731759	0.933405210791777	0.000132915454663949	0.881128414729358	0.803851191157234	0.965834587028197	0.00688724462427145	ARID4A
33	ENSG00000051180.15	33176	1.89496514208972	3.18251869684821e-15	1.42384852546081	2.36608175871863	98.4025183752591	1.22284819895071	RAD51	1.15706617493358	1.10545754592449	1.21108416882333	3.69012839168892e-10	1.15331529218602	1.03921949196839	1.27993765847358	0.00727965144769121	RAD51
52	ENSG00000067225.16	16051	0.821798626300204	2.7125961181242e-06	0.478473731415615	1.16512352118479	98.9654678954086	0.673091053778724	PKM	1.17106669042433	1.10719949650922	1.23861797060523	3.41081974613683e-08	1.1674370388934	1.09040079692727	1.24991585077785	8.79899223531545e-06	PKM
74	ENSG00000077152.8	41201	2.04836279984145	4.69518499746326e-18	1.58479869200152	2.51192690768138	98.2119342713146	1.18401271047662	UBE2T	1.15484457140696	1.10374455832515	1.20831035953814	4.52484228394784e-10	1.20412807899455	1.07177474997437	1.35282570396231	0.00176768872027639	UBE2T
84	ENSG00000080503.18	25652	-0.787596770115553	3.81473778253646e-22	-0.947132405814991	-0.628061134416115	96.1865949023192	0.133108239262506	SMARCA2	0.880897585367058	0.835782687966732	0.928447749729413	2.27022574340934e-06	0.867394436439609	0.788749647859093	0.953880753428615	0.00335012895842958	SMARCA2
93	ENSG00000085999.10	963	2.27623884890861	7.27125859456767e-16	1.72312519252738	2.82935250528984	98.0343446039919	1.63838321125554	RAD54L	1.13283930325738	1.08959393166719	1.17780105937359	3.36886645110465e-10	1.13166767723193	1.0331621162786	1.23956512875677	0.00776553301949169	RAD54L
97	ENSG00000087586.16	29629	1.96705199767961	2.70878852868119e-18	1.52507764094217	2.40902635441706	98.5250200345774	1.07837498733738	AURKA	1.20435004303966	1.15238823665492	1.25865483526621	1.4183023059481e-16	1.25609458021271	1.13181675058685	1.39401859322338	1.79137426910491e-05	AURKA
98	ENSG00000088305.17	48885	1.28262591307779	1.35873417410385e-12	0.927965671572175	1.63728615458341	98.0371562001507	0.713625232584112	DNMT3B	1.0979386458323	1.05619086387681	1.14133658152213	2.3125878524564e-06	1.12084826458676	1.04248726207294	1.20509945582361	0.00203414679987159	DNMT3B
108	ENSG00000096968.11	6313	-0.50268903217194	9.11628089130436e-09	-0.674144583004483	-0.331233481339397	95.164141448855	0.154424917796742	JAK2	0.904774994765196	0.862061873615221	0.94960444975873	4.99797635206888e-05	0.905797302009547	0.857763449222489	0.956521000132939	0.000372311497235003	JAK2
